latitude,longitude
47.626746,-122.51429
47.626773,-122.514298
47.626802,-122.514313
47.62683,-122.514325
47.626857,-122.514336
47.626884,-122.514352
47.626913,-122.514367
47.626941,-122.514378
47.626968,-122.51439
47.626994,-122.514401
47.627021,-122.514412
47.627048,-122.514424
47.627074,-122.514435
47.627101,-122.514451
47.62713,-122.514462
47.627158,-122.514478
47.627185,-122.514496
47.627214,-122.514516
47.627246,-122.51453
47.62728,-122.514534
47.627312,-122.514534
47.627345,-122.514542
47.627375,-122.514557
47.627404,-122.514572
47.627432,-122.514592
47.627459,-122.51461
47.627488,-122.514626
47.627512,-122.514641
47.627533,-122.514652
47.627558,-122.51466
47.627589,-122.514675
47.627621,-122.514698
47.627652,-122.514713
47.62768,-122.514721
47.627707,-122.514729
47.627736,-122.51474
47.627764,-122.514752
47.627793,-122.514763
47.627821,-122.514778
47.62785,-122.51479
47.627877,-122.514797
47.627899,-122.514809
47.627923,-122.51482
47.627946,-122.514832
47.627969,-122.514847
47.627992,-122.514859
47.628017,-122.514871
47.628044,-122.514882
47.628073,-122.514889
47.628101,-122.514901
47.628128,-122.514916
47.628157,-122.514936
47.628185,-122.514955
47.628214,-122.514966
47.628242,-122.514969
47.628271,-122.514969
47.628295,-122.514965
47.628316,-122.514957
47.628339,-122.514949
47.62836,-122.514942
47.628379,-122.514938
47.628398,-122.514947
47.628419,-122.514958
47.628442,-122.51497
47.628463,-122.514981
47.628482,-122.514988
47.628503,-122.514996
47.628526,-122.515004
47.628549,-122.515007
47.628572,-122.515011
47.628595,-122.515019
47.628618,-122.515031
47.628641,-122.515042
47.628663,-122.515049
47.628686,-122.515057
47.628709,-122.515065
47.628734,-122.515072
47.628761,-122.51508
47.628786,-122.515092
47.628808,-122.515103
47.628831,-122.515115
47.628854,-122.515126
47.628877,-122.515133
47.6289,-122.515137
47.628927,-122.515145
47.628955,-122.51516
47.628984,-122.515176
47.629011,-122.515187
47.629034,-122.515194
47.629058,-122.515198
47.629083,-122.515202
47.629108,-122.51521
47.629135,-122.515213
47.629162,-122.515217
